Timestamp,Total Occupants,Tags,Instance Count,Public Instances,Other Instances,Version #,Total Likes,Total Visits,,,,
Thu Jun 07 2018 17:35:17 GMT+0000 (UTC),356,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 17:50:19 GMT+0000 (UTC),328,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 18:05:22 GMT+0000 (UTC),330,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Thu Jun 07 2018 18:20:24 GMT+0000 (UTC),334,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 18:35:27 GMT+0000 (UTC),328,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 18:50:30 GMT+0000 (UTC),333,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 19:05:33 GMT+0000 (UTC),336,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 19:20:36 GMT+0000 (UTC),365,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 19:35:38 GMT+0000 (UTC),397,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 19:50:41 GMT+0000 (UTC),357,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 20:05:43 GMT+0000 (UTC),362,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 20:20:46 GMT+0000 (UTC),350,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Thu Jun 07 2018 20:35:48 GMT+0000 (UTC),330,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 20:50:50 GMT+0000 (UTC),348,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 21:05:52 GMT+0000 (UTC),390,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 21:20:54 GMT+0000 (UTC),366,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 21:35:56 GMT+0000 (UTC),348,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,13,87,18,0,0,
Thu Jun 07 2018 21:50:58 GMT+0000 (UTC),363,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Thu Jun 07 2018 22:06:01 GMT+0000 (UTC),394,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 22:21:04 GMT+0000 (UTC),416,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 22:36:06 GMT+0000 (UTC),401,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 22:51:09 GMT+0000 (UTC),396,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 23:06:11 GMT+0000 (UTC),349,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 23:21:14 GMT+0000 (UTC),416,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 23:36:16 GMT+0000 (UTC),386,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 23:51:19 GMT+0000 (UTC),388,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,12,88,18,0,0,
